Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-04-03 00:00:00-04:00,28.945343560660888,29.577505266486043,27.5852380723704,27.85342788696289,260118200,0.0,0.0
2000-04-04 00:00:00-04:00,28.06414985791343,28.198244771910286,26.033569731675325,27.144641876220703,181244400,0.0,0.0
2000-04-05 00:00:00-04:00,27.048872990477104,27.1254986929997,26.32092881651242,26.474180221557617,82887600,0.0,0.0
2000-04-06 00:00:00-04:00,26.93392255694367,26.97223539130632,26.13414213962333,26.359230041503906,66421400,0.0,0.0
2000-04-07 00:00:00-04:00,26.66573736893503,27.393681348834118,26.052731912177904,27.29789924621582,82613600,0.0,0.0
2000-04-10 00:00:00-04:00,27.163806477576475,27.163806477576475,26.359236751160246,26.378393173217773,60685400,0.0,0.0
2000-04-11 00:00:00-04:00,26.09104660477617,26.378392933022603,25.592979635815684,25.707918167114258,71961800,0.0,0.0
2000-04-12 00:00:00-04:00,25.171531866479107,25.209844700370247,24.13708535141832,24.328649520874023,153003800,0.0,0.0
2000-04-13 00:00:00-04:00,24.78841123370342,25.20985253752218,24.21371854667784,24.29034423828125,94316200,0.0,0.0
2000-04-14 00:00:00-04:00,24.25202035180232,24.36695883688195,22.451317418888088,22.719507217407227,151217800,0.0,0.0
2000-04-17 00:00:00-04:00,22.757832390472565,23.2942122784635,22.374703899050466,23.25589942932129,119772200,0.0,0.0
2000-04-18 00:00:00-04:00,23.4474559514628,25.114064340169715,23.25589176885281,24.692623138427734,91794600,0.0,0.0
2000-04-19 00:00:00-04:00,24.960821692578087,24.979978117514833,23.94553117093063,24.117938995361328,53715400,0.0,0.0
2000-04-20 00:00:00-04:00,24.09876939557605,24.481897684853887,23.753953935225997,24.194551467895508,52387400,0.0,0.0
2000-04-24 00:00:00-04:00,20.612310069586947,20.84218713356004,19.922678877667682,20.420745849609375,313645800,0.0,0.0
2000-04-25 00:00:00-04:00,21.072056229050094,21.30193320609428,20.72724076348382,21.263620376586914,159517400,0.0,0.0
2000-04-26 00:00:00-04:00,21.455191443948188,21.800007020725925,20.65062176480013,20.842185974121094,107091200,0.0,0.0
2000-04-27 00:00:00-04:00,20.669778246696012,21.436035086239887,20.650621825707415,21.397722244262695,77669800,0.0,0.0
2000-04-28 00:00:00-04:00,21.685061752155264,21.761687412056872,20.918805153139175,21.378559112548828,78082600,0.0,0.0
2000-05-01 00:00:00-04:00,22.336379423750206,22.681194886552525,21.972407546347757,22.508787155151367,107811000,0.0,0.0
2000-05-02 00:00:00-04:00,22.317235457022843,22.527956135157822,21.30194491691794,21.41688346862793,97716200,0.0,0.0
2000-05-03 00:00:00-04:00,21.5701190384222,21.70421391699143,21.091208757817796,21.627588272094727,55354800,0.0,0.0
2000-05-04 00:00:00-04:00,21.550975865564624,21.838322210438818,21.244473097698815,21.58928871154785,43317200,0.0,0.0
2000-05-05 00:00:00-04:00,21.531807555884175,22.010717866290854,21.416869081386572,21.799997329711914,36402200,0.0,0.0
2000-05-08 00:00:00-04:00,21.742537822057436,21.876632768977615,21.3594094022855,21.397722244262695,36187600,0.0,0.0
2000-05-09 00:00:00-04:00,21.51265368835168,21.589279347081337,20.688927857007847,20.784709930419922,60778400,0.0,0.0
2000-05-10 00:00:00-04:00,20.76555827341629,20.803871111559125,20.15255286313094,20.28664779663086,67740000,0.0,0.0
2000-05-11 00:00:00-04:00,20.42074464478326,20.880498745603894,20.152554752637887,20.80387306213379,58390800,0.0,0.0
2000-05-12 00:00:00-04:00,20.97628232243925,21.37856718889699,20.91881305580243,21.09122085571289,37886000,0.0,0.0
2000-05-15 00:00:00-04:00,21.14868188806482,21.282776791340595,20.842179252005913,21.263620376586914,33899600,0.0,0.0
2000-05-16 00:00:00-04:00,21.321099248721445,21.646758446590503,21.167847861488944,21.301942825317383,48410600,0.0,0.0
2000-05-17 00:00:00-04:00,21.110365014327197,21.186990658662324,20.61229832614888,20.74639320373535,53242000,0.0,0.0
2000-05-18 00:00:00-04:00,20.861340368773376,20.861340368773376,20.190865701273772,20.28664779663086,53640400,0.0,0.0
2000-05-19 00:00:00-04:00,20.037621346949155,20.21002917880627,19.76943138628253,19.94183921813965,66578000,0.0,0.0
2000-05-22 00:00:00-04:00,19.9609874736485,19.999300309490437,19.137261503046886,19.673641204833984,69955000,0.0,0.0
2000-05-23 00:00:00-04:00,19.57785657133712,20.09507978799671,19.328823170723243,19.367136001586914,57963200,0.0,0.0
2000-05-24 00:00:00-04:00,19.347979233762672,20.401582063324003,19.309666403596804,20.09507942199707,85482400,0.0,0.0
2000-05-25 00:00:00-04:00,19.78857899487503,19.846048246554243,18.73497604742283,18.84991455078125,94348800,0.0,0.0
2000-05-26 00:00:00-04:00,19.022319376529293,19.194727105017474,18.50509619106475,18.83075523376465,55822000,0.0,0.0
2000-05-30 00:00:00-04:00,19.13726383412378,19.65448718099199,19.003168892343133,19.424610137939453,68536400,0.0,0.0
2000-05-31 00:00:00-04:00,19.506015720424596,19.525172131640332,19.022316337227227,19.175567626953125,54968200,0.0,0.0
2000-06-01 00:00:00-04:00,19.731108784560195,20.229175608248124,19.558701037898988,19.788578033447266,94507200,0.0,0.0
2000-06-02 00:00:00-04:00,20.229178612913085,20.45905564260528,19.922675906656828,20.324960708618164,80463200,0.0,0.0
2000-06-05 00:00:00-04:00,20.233961455175812,20.95711605392884,20.229172351872812,20.49736213684082,64400000,0.0,0.0
2000-06-06 00:00:00-04:00,20.899656129696638,21.416879516957692,20.78471759919418,21.340253829956055,99019000,0.0,0.0
2000-06-07 00:00:00-04:00,21.225308276237328,21.685062246119724,20.573990152237265,21.608436584472656,76310600,0.0,0.0
2000-06-08 00:00:00-04:00,21.934103433052915,22.106511232963374,20.91881305580243,21.09122085571289,94765600,0.0,0.0
2000-06-09 00:00:00-04:00,21.340254344472445,21.359410766684718,20.937969478014704,21.09122085571289,35710200,0.0,0.0
2000-06-12 00:00:00-04:00,21.14868018604885,21.14868018604885,20.344110831144818,20.49736213684082,49260600,0.0,0.0
2000-06-13 00:00:00-04:00,20.45905748651831,20.84218590386884,20.267493277843048,20.80387306213379,44289200,0.0,0.0
2000-06-14 00:00:00-04:00,21.397716014943224,21.76168790776679,21.301933937884392,21.608436584472656,79992400,0.0,0.0
2000-06-15 00:00:00-04:00,21.70421798653347,22.278910431013617,21.646748742085457,22.183128356933594,65592600,0.0,0.0
2000-06-16 00:00:00-04:00,22.25976463929011,22.41301603095476,21.914949008044655,22.24060821533203,68710600,0.0,0.0
2000-06-19 00:00:00-04:00,22.240595635567,22.623723898022938,22.06818791746183,22.585411071777344,46604800,0.0,0.0
2000-06-20 00:00:00-04:00,22.64289431854324,23.064335667957753,22.604581468596468,22.96855354309082,62275000,0.0,0.0
2000-06-21 00:00:00-04:00,23.600709189748137,25.190692032888638,23.581552769951266,24.730937957763672,160399600,0.0,0.0
2000-06-22 00:00:00-04:00,24.941643522378982,25.133207604732124,24.309482050613617,24.481889724731445,87315200,0.0,0.0
2000-06-23 00:00:00-04:00,24.50105520725634,24.53936803791663,23.600703686739493,23.811424255371094,49811600,0.0,0.0
2000-06-26 00:00:00-04:00,23.753955229273384,24.55852468058748,23.753955229273384,24.366960525512695,48287000,0.0,0.0
2000-06-27 00:00:00-04:00,24.290339210504204,24.558529075604408,24.022149345404,24.1562442779541,31071200,0.0,0.0
2000-06-28 00:00:00-04:00,24.2137078823594,24.539366928245563,24.09876939557605,24.194551467895508,37459200,0.0,0.0
2000-06-29 00:00:00-04:00,23.98383359716006,24.194554179882715,23.61986168154821,23.658174514770508,38449000,0.0,0.0
2000-06-30 00:00:00-04:00,23.619869819283487,24.520221710205078,23.5049312800169,24.520221710205078,52356400,0.0,0.0
2000-07-03 00:00:00-04:00,24.42443959414959,24.539378133416175,24.3286574780941,24.520221710205078,15734800,0.0,0.0
2000-07-05 00:00:00-04:00,24.481910003977976,24.481910003977976,23.98384297729298,24.060468673706055,34824400,0.0,0.0
2000-07-06 00:00:00-04:00,24.175401924751903,25.03744082064242,24.06046340529983,24.80756378173828,47873200,0.0,0.0
2000-07-07 00:00:00-04:00,24.908134649076114,25.40141245504705,24.69262492802085,25.133222579956055,54153200,0.0,0.0
2000-07-10 00:00:00-04:00,24.730931410350543,24.92249555760345,24.328646701119435,24.347803115844727,52689800,0.0,0.0
2000-07-11 00:00:00-04:00,24.156245412419757,24.673468747975136,24.060463313242835,24.25202751159668,37164800,0.0,0.0
2000-07-12 00:00:00-04:00,23.983835515716194,24.8267179140321,23.65817640727596,24.615997314453125,58370200,0.0,0.0
2000-07-13 00:00:00-04:00,24.156244935609102,24.520216905297104,23.715647288092043,24.501060485839844,80843200,0.0,0.0
2000-07-14 00:00:00-04:00,24.36695919807054,24.443584855926105,24.041300152184373,24.194551467895508,51180600,0.0,0.0
2000-07-17 00:00:00-04:00,23.983834227783788,24.3861189871955,23.75395722240567,23.964677810668945,53992800,0.0,0.0
2000-07-18 00:00:00-04:00,23.792278736260286,24.36697145935836,23.73480946395048,24.060468673706055,70617200,0.0,0.0
2000-07-19 00:00:00-04:00,23.31337123283973,23.75396904578576,22.317237047048717,22.41301918029785,139924600,0.0,0.0
2000-07-20 00:00:00-04:00,22.508795538243394,23.06433176854898,22.413013429570018,22.93023681640625,54690600,0.0,0.0
2000-07-21 00:00:00-04:00,22.911071091555478,22.987696747380078,22.029876049572575,22.163970947265625,56100600,0.0,0.0
2000-07-24 00:00:00-04:00,22.087342141474952,22.106498552699126,21.455180571077143,21.627588272094727,56165600,0.0,0.0
2000-07-25 00:00:00-04:00,21.70421570453091,21.76168494293655,20.95711560525756,21.148679733276367,64188600,0.0,0.0
2000-07-26 00:00:00-04:00,21.167838224068213,21.301933126845118,20.61230219827819,20.784709930419922,85404600,0.0,0.0
2000-07-27 00:00:00-04:00,20.803866422498547,21.4934973536311,20.68892793397646,21.263620376586914,74337600,0.0,0.0
2000-07-28 00:00:00-04:00,21.742531926108047,22.010721747223037,21.340247194435563,21.359403610229492,75645600,0.0,0.0
2000-07-31 00:00:00-04:00,21.512660770194277,21.80000708502323,21.22531445536532,21.397722244262695,70283800,0.0,0.0
2000-08-01 00:00:00-04:00,21.436030560563758,21.474343394452166,20.89965088612606,21.052902221679688,47163600,0.0,0.0
2000-08-02 00:00:00-04:00,21.01458698478905,21.589279427399507,20.995430570035367,21.263620376586914,48269200,0.0,0.0
2000-08-03 00:00:00-04:00,20.899647205325632,21.57012168029025,20.880490791755214,21.531808853149414,54543400,0.0,0.0
2000-08-04 00:00:00-04:00,21.28277854160633,21.41687345590988,20.899650215024757,21.186996459960938,38107400,0.0,0.0
2000-08-07 00:00:00-04:00,21.512661831719534,21.800008160727366,21.378566878182546,21.45519256591797,52741800,0.0,0.0
2000-08-08 00:00:00-04:00,21.474340295711215,22.891914945026674,21.455183881531276,22.719507217407227,138038800,0.0,0.0
2000-08-09 00:00:00-04:00,22.604565026382804,22.94938042509034,22.41300091598973,22.757816314697266,63945600,0.0,0.0
2000-08-10 00:00:00-04:00,22.623728003641414,22.700353670038165,21.9915662558682,22.259756088256836,48986000,0.0,0.0
2000-08-11 00:00:00-04:00,22.202289581298828,22.27891525716181,21.953256134744137,22.202289581298828,35629600,0.0,0.0
2000-08-14 00:00:00-04:00,22.163970863045037,22.48962989906212,21.876624654794668,22.12565803527832,53427000,0.0,0.0
2000-08-15 00:00:00-04:00,22.06819128865347,22.374693945440324,21.914939960260043,21.9532527923584,40714200,0.0,0.0
2000-08-16 00:00:00-04:00,22.029881913897018,22.144820428230393,21.627597113730204,21.76169204711914,44976200,0.0,0.0
2000-08-17 00:00:00-04:00,21.800000476420706,22.068190288960153,21.627592739788206,21.93409538269043,36112800,0.0,0.0
2000-08-18 00:00:00-04:00,21.800004885230265,21.89578698050808,21.45518934223014,21.76169204711914,54438800,0.0,0.0
2000-08-21 00:00:00-04:00,21.665905911943558,21.70421874291074,21.474341757107627,21.64674949645996,34119600,0.0,0.0
2000-08-22 00:00:00-04:00,21.704219145523876,22.202285957336425,21.522233195053904,21.838314056396484,54428200,0.0,0.0
2000-08-23 00:00:00-04:00,21.70420736980101,21.79998939702873,21.570112531682206,21.68505096435547,36726800,0.0,0.0
2000-08-24 00:00:00-04:00,21.646746030381777,21.819153742128183,21.43602549380284,21.799997329711914,42405400,0.0,0.0
2000-08-25 00:00:00-04:00,21.665905911943558,21.972408559681043,21.62759308097637,21.64674949645996,52729400,0.0,0.0
2000-08-28 00:00:00-04:00,21.51265784254417,22.106506812373972,21.49350142416256,21.857473373413086,56421600,0.0,0.0
2000-08-29 00:00:00-04:00,21.81916413832341,22.298074676916986,21.723382030604693,21.742538452148438,59400200,0.0,0.0
2000-08-30 00:00:00-04:00,21.66591320719038,21.7425388949258,21.359410456248693,21.45519256591797,53498800,0.0,0.0
2000-08-31 00:00:00-04:00,21.723381401068842,22.068196978863583,21.3594094022855,21.397722244262695,72575400,0.0,0.0
2000-09-01 00:00:00-04:00,21.455180303177873,21.646744413027672,21.35939824825297,21.512649536132812,37629800,0.0,0.0
2000-09-05 00:00:00-04:00,21.455183114172513,21.665903662615282,21.397713873688122,21.49349594116211,50755200,0.0,0.0
2000-09-06 00:00:00-04:00,21.47434771629629,21.665911924291795,21.24447066670168,21.28278350830078,62960800,0.0,0.0
2000-09-07 00:00:00-04:00,21.45519355277096,22.08735550566511,21.282785747436197,21.474349975585938,111711200,0.0,0.0
2000-09-08 00:00:00-04:00,21.570129748826847,21.723381114715494,21.206157754841318,21.244470596313477,56709600,0.0,0.0
2000-09-11 00:00:00-04:00,21.18700296677426,21.359410766684718,20.861343789165613,21.09122085571289,48495200,0.0,0.0
2000-09-12 00:00:00-04:00,21.07206502091994,21.244472825636556,20.727249411486707,20.88050079345703,46781200,0.0,0.0
2000-09-13 00:00:00-04:00,20.70808361388825,21.07205548129239,20.593145129444835,20.918804168701172,40744800,0.0,0.0
2000-09-14 00:00:00-04:00,21.052906318947123,21.072062739619504,20.133398126672816,20.171710968017578,78503000,0.0,0.0
2000-09-15 00:00:00-04:00,20.05676956325334,20.114238817016247,19.405451353940435,19.673641204833984,99915200,0.0,0.0
2000-09-18 00:00:00-04:00,19.692797857617574,19.807736366514177,19.06063605868627,19.309669494628906,69037800,0.0,0.0
2000-09-19 00:00:00-04:00,19.501236728521494,20.152555047548734,19.424611043930053,19.922677993774414,79311200,0.0,0.0
2000-09-20 00:00:00-04:00,19.88436280335898,19.922675641130382,19.367139493445016,19.692798614501953,67791400,0.0,0.0
2000-09-21 00:00:00-04:00,19.61617195107108,19.9609874736485,19.482077025624307,19.673641204833984,48952200,0.0,0.0
2000-09-22 00:00:00-04:00,18.734975253169246,19.462919076912016,18.69666242034068,19.386293411254883,84476600,0.0,0.0
2000-09-25 00:00:00-04:00,19.3863019515057,19.462927650918765,18.524262833108708,18.773296356201172,53484200,0.0,0.0
2000-09-26 00:00:00-04:00,18.677510292912764,20.19086753715903,18.524258926406816,19.213890075683594,155704800,0.0,0.0
2000-09-27 00:00:00-04:00,19.443762916879557,19.48207575021331,18.332690750200726,18.581724166870117,106155600,0.0,0.0
2000-09-28 00:00:00-04:00,18.639196683628967,18.964855824041805,18.58172742355611,18.792448043823242,52360400,0.0,0.0
2000-09-29 00:00:00-04:00,18.69666921981258,18.792451336717356,17.96872513133627,18.48594856262207,74053600,0.0,0.0
2000-10-02 00:00:00-04:00,18.54341427115507,18.6391963696631,17.853783161897233,18.121973037719727,58562400,0.0,0.0
2000-10-03 00:00:00-04:00,18.256073438528492,18.332699140264186,17.317408592266272,17.336565017700195,85374000,0.0,0.0
2000-10-04 00:00:00-04:00,17.279085484002596,17.336554726188858,16.70439306213998,16.99173927307129,136453400,0.0,0.0
2000-10-05 00:00:00-04:00,17.01089468928008,17.547274251554676,16.934269037526565,16.97258186340332,81099400,0.0,0.0
2000-10-06 00:00:00-04:00,17.10667975761491,17.394026002143715,16.78102068048226,17.030054092407227,61794000,0.0,0.0
2000-10-09 00:00:00-04:00,17.04921352822063,17.08752636760989,16.24464390104617,16.60861587524414,58323600,0.0,0.0
2000-10-10 00:00:00-04:00,16.531990411764976,17.030057330311777,16.493677571876763,16.723554611206055,62066200,0.0,0.0
2000-10-11 00:00:00-04:00,16.55114472393498,17.451496346649034,16.55114472393498,17.0875244140625,101205800,0.0,0.0
2000-10-12 00:00:00-04:00,17.25993524529468,17.432343033538466,16.493678408655626,16.666086196899414,90219600,0.0,0.0
2000-10-13 00:00:00-04:00,16.51283638976341,16.819339153378507,15.976456553436988,16.474523544311523,104521200,0.0,0.0
2000-10-16 00:00:00-04:00,16.397893919838275,16.493676010491534,15.191039577607185,15.440073013305664,119759000,0.0,0.0
2000-10-17 00:00:00-04:00,15.899832972511186,16.072240799923957,15.401765915540956,15.459235191345215,81276600,0.0,0.0
2000-10-18 00:00:00-04:00,15.210191307436443,16.32126321654389,14.846219475142624,15.861509323120117,110536400,0.0,0.0
2000-10-19 00:00:00-04:00,17.911253929138184,19.06063920801336,17.77715897993608,18.96485710144043,256993200,0.0,0.0
2000-10-20 00:00:00-04:00,18.792444759453016,20.26748884352833,18.73497550942411,19.98014259338379,160378600,0.0,0.0
2000-10-23 00:00:00-04:00,19.80773383127132,20.305800639407735,18.60087964232539,19.04147720336914,185170400,0.0,0.0
2000-10-24 00:00:00-04:00,19.194730060856518,19.290512146988537,18.447629789026774,18.84991455078125,94427400,0.0,0.0
2000-10-25 00:00:00-04:00,18.984017029587104,19.443771226065497,18.524262833108708,18.773296356201172,167603800,0.0,0.0
2000-10-26 00:00:00-04:00,18.69666764622863,19.941835061192627,18.6391983809226,19.75027084350586,114826600,0.0,0.0
2000-10-27 00:00:00-04:00,19.82688547171384,21.206147069746105,19.807729060630056,20.74639320373535,124292400,0.0,0.0
2000-10-30 00:00:00-05:00,20.688930528735685,21.493500049297626,20.65061769442321,21.1678409576416,110057600,0.0,0.0
2000-10-31 00:00:00-05:00,21.148689200787274,21.301940571807474,20.84218645874688,21.110376358032227,104474000,0.0,0.0
2000-11-01 00:00:00-05:00,20.995438238448685,21.47434878220892,20.976281816698275,21.340253829956055,81309400,0.0,0.0
2000-11-02 00:00:00-05:00,21.570126495361325,21.713799629211426,21.34024948120117,21.55097007751465,77985200,0.0,0.0
2000-11-03 00:00:00-05:00,21.225306793883608,21.34024527832702,20.861334926479465,20.918804168701172,68711000,0.0,0.0
2000-11-06 00:00:00-05:00,21.052909321064572,21.493507059358006,20.918814357236133,21.301942825317383,74851400,0.0,0.0
2000-11-07 00:00:00-05:00,21.37855959953146,22.02987772353152,21.301933937884392,21.608436584472656,104331200,0.0,0.0
2000-11-08 00:00:00-05:00,21.800006869888648,22.18313528587966,20.842185829911116,21.28278350830078,206149400,0.0,0.0
2000-11-09 00:00:00-05:00,20.99543152662812,21.85747022981997,20.976275111001637,21.72337532043457,91058600,0.0,0.0
2000-11-10 00:00:00-05:00,21.436044558523314,21.550983135244618,20.478223085845777,20.650630950927734,93744400,0.0,0.0
2000-11-13 00:00:00-05:00,20.439901211972742,20.880498895079935,19.740691845302635,20.3632755279541,83364800,0.0,0.0
2000-11-14 00:00:00-05:00,20.84218736695334,21.397723611109264,20.63146672261833,21.09122085571289,84218600,0.0,0.0
2000-11-15 00:00:00-05:00,21.167847210546352,21.7233834721806,21.052908673656507,21.474349975585938,60422200,0.0,0.0
2000-11-16 00:00:00-05:00,21.28277938234082,21.914941146172726,21.129528045654297,21.129528045654297,92128600,0.0,0.0
2000-11-17 00:00:00-05:00,21.28277946057902,21.455187214985152,20.779923510227807,21.1678409576416,106525600,0.0,0.0
2000-11-20 00:00:00-05:00,20.88050318873206,20.995441738394806,20.095089766036633,20.593156814575195,80157200,0.0,0.0
2000-11-21 00:00:00-05:00,20.650621625330174,21.22531424941172,20.650621625330174,20.765560150146484,59487600,0.0,0.0
2000-11-22 00:00:00-05:00,20.248329676114597,21.301932450179216,20.229173262040696,20.918804168701172,76343200,0.0,0.0
2000-11-24 00:00:00-05:00,21.148683195139704,21.589280761705112,20.99543186763869,21.4360294342041,34439200,0.0,0.0
